Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
02241ae6b1c68ad33b925f7499aaecc5b5ef4a70540616310427cde269b1f406,2019-12,Gwent Police,Gwent Police,-2.714892,51.583844,On or near CAMP ROAD,W01001578,Monmouthshire 009C,Offender given penalty notice
542fb260d16d61113fd3ee6706f3d8a0234a1baa843aad907fc34ab367dadd61,2019-12,Gwent Police,Gwent Police,-2.989145,51.577069,On or near ALBION CLOSE,W01001659,Newport 018A,Unable to prosecute suspect
9bfd7a39dc901d16edc43ba4b6d8f5d1ff70ad7b0d0a64a6acb93feeddf15139,2019-12,Gwent Police,Gwent Police,,,No location,,,Unable to prosecute suspect
f4c7a4a26e5ade250ebb0b4c48316f2012537962b6772d3ea33664bd0936daf6,2019-12,Gwent Police,Gwent Police,,,No location,,,Suspect charged
6401fd52bc34ccc0dafdbfff88ccf4e27f4146e5ec36ef1dbb92aca8355f749e,2019-12,Gwent Police,Gwent Police,-3.024709,51.821953,On or near LAUNDRY PLACE,W01001557,Monmouthshire 001C,Offender given a drugs possession warning
ef738e97dadc1015fd0cbd4833ee2ea960b4aaaa7d031007663e17886c88d7d5,2019-12,Gwent Police,Gwent Police,-3.171046,51.802819,On or near INTERMEDIATE ROAD,W01001446,Blaenau Gwent 002A,Investigation complete; no suspect identified
05afe6039209a33d9333b56539abea01ca5be7db00fd9d4a357265268a85d146,2019-12,Gwent Police,Gwent Police,-3.007104,51.834063,On or near ST DAVIDS CLOSE,W01001909,Monmouthshire 002F,Unable to prosecute suspect
0598daeefe1007a07e5ea3616c492a875bb2c2cf78bed50ac5479ffe0ede70d1,2019-12,Gwent Police,Gwent Police,-3.015423,51.822600,On or near STRYD Y LLEW,W01001579,Monmouthshire 001E,Unable to prosecute suspect
f8ad1031ea0da07f32de287caf57d0ed863d444d64d8081150c35b61bc7652c7,2019-12,Gwent Police,Gwent Police,-3.210467,51.587088,On or near LINDEN GROVE,W01001372,Caerphilly 022B,Unable to prosecute suspect
aa65209da0a00a607e1fa3f96f76190d91438b18d692b4dac108cf9922368693,2019-12,Gwent Police,Gwent Police,-3.267817,51.600618,On or near BRYNCOED TERRACE,W01001333,Caerphilly 018D,Unable to prosecute suspect
96f7760a66f0d4e8a51cab371bb011798422a38e056f2ebe9ca53fff7dfbea56,2019-12,Gwent Police,Gwent Police,-3.178323,51.618914,On or near Parking Area,W01001431,Caerphilly 015C,Unable to prosecute suspect
f85260b601527e6a2bd3f2f5331dd50c6f186a5a4653f880b778dea6a2c66093,2019-12,Gwent Police,Gwent Police,-2.748160,51.598814,On or near HEOL GLASLYN,W01001543,Monmouthshire 009B,Suspect charged
07e4d1e1f86c060e39bd3495ec554be83a7ef559a64db5a64c71dc4a7ce52abc,2019-12,Gwent Police,Gwent Police,-3.054814,51.714356,On or near TERAS AFON LLWYD,W01001529,Torfaen 003B,Unable to prosecute suspect
41a40f390f3bb6e6f40f48e3135af9332161eeebf7aec3ed31e6426cd2ece88c,2019-12,Gwent Police,Gwent Police,-3.023209,51.642847,On or near HILL STREET,W01001504,Torfaen 013A,Unable to prosecute suspect
901064aec956a304a3f3be1a787176f520ac9abdf390ce51658f388f49777422,2019-12,Gwent Police,Gwent Police,-3.202885,51.768105,On or near Hospital,W01001460,Blaenau Gwent 007E,Unable to prosecute suspect
d8d99870a4f42f32744bab0e11a4e013a3179de31db84ae404ecbbae229de798,2019-12,Gwent Police,Gwent Police,-2.969180,51.584878,On or near FLEETWOOD CLOSE,W01001643,Newport 013B,Suspect charged
6831a1a37ed90b6a402b3e8ed14c7cea5ed8853c292d5e82dacf4cd9b4a67d1d,2019-12,Gwent Police,Gwent Police,-3.080571,51.772881,On or near CHARLES STREET,W01001487,Torfaen 001A,Unable to prosecute suspect
e76ed4a9a0eee11269319b15575b029194e891e6e47f340b084d1b38e46abcd2,2019-12,Gwent Police,Gwent Police,-3.071221,51.771007,On or near OAK VIEW,W01001487,Torfaen 001A,Unable to prosecute suspect
62ebc22ee487e476ee68d2f80fdae49ce88c58bc43312d3515a50a42c774a446,2019-12,Gwent Police,Gwent Police,-3.043468,51.711958,On or near GREENLAND ROAD,W01001531,Torfaen 003D,Unable to prosecute suspect
6b07a08703d826df2f90c4bdd29a181005b39c637de1be1a65f16df8fbb45014,2019-12,Gwent Police,Gwent Police,-3.202833,51.667966,On or near FROST PLACE,W01001348,Caerphilly 009A,Offender given penalty notice
bce73074ae617123b5828a8016fe4fd2be77486c3951de41d2ac788dd001b50b,2019-12,Gwent Police,Gwent Police,-3.009155,51.613908,On or near RUSSELL DRIVE,W01001652,Newport 002B,Suspect charged
c90a8ed167e80c98d3a4816ff9f827d78078aa3c3eb2d6e7cde688b32a42ffc4,2019-12,Gwent Police,Gwent Police,-3.208261,51.579549,On or near SNOWDEN COURT,W01001421,Caerphilly 022E,Unable to prosecute suspect
3b82858a5a7229febac28e53ab6d80830270665c6838ac856b451547323ef16f,2019-12,Gwent Police,Gwent Police,-3.241425,51.786263,On or near SHEPHERDS CLOSE,W01001473,Blaenau Gwent 003B,Unable to prosecute suspect
de7f73aae9ee29a8dbcc333981547fa7fe57718f0cdf1e9ada828f06984dc12f,2019-12,Gwent Police,Gwent Police,-3.193408,51.755488,On or near PARK VIEW STREET,W01001452,Blaenau Gwent 007C,Unable to prosecute suspect
93b8c2a8dfa38707df666e8468970432c75e728342f1a5ae8df0f333fa764843,2019-12,Gwent Police,Gwent Police,-2.992140,51.586683,On or near KINGSWAY,W01001687,Newport 014D,Suspect charged
d81f6d957c19bb5f720d5146091f6a7f84ea01b901d462062d6806aaca675f01,2019-12,Gwent Police,Gwent Police,-3.277068,51.742865,On or near DUFFRYN STREET,W01001406,Caerphilly 001D,Unable to prosecute suspect
0070a860af2854c33cee692bea3ecd3f9e9e15578ad65e292650260b9bcffa71,2019-12,Gwent Police,Gwent Police,-2.963595,51.598538,On or near FLINT CLOSE,W01001614,Newport 005A,Unable to prosecute suspect
07ad2b6772137699af288ea0dea759f0bc9237275a7d347183101584fe34b814,2019-12,Gwent Police,Gwent Police,-3.125980,51.806101,On or near QUARRY ROAD,W01001562,Monmouthshire 003B,Unable to prosecute suspect
93dff4fa002b450daaf5b672fdc03246ba6101c72a71c7fdd8b9a3750e23aec5,2019-12,Gwent Police,Gwent Police,-3.133219,51.671311,On or near HILARY COURT,W01001381,Caerphilly 010B,Unable to prosecute suspect
7e518ed8f64d7b76283335944eba2c698b68f1adb25c1e51ad43ba1d43cff5ec,2019-12,Gwent Police,Gwent Police,-2.990293,51.590034,On or near GRAFTON ROAD,W01001693,Newport 013E,Suspect charged
222cb30ff885ab4eaa35fc3c3c1ff4be5ddc77836dca382b1a0bca2481966470,2019-12,Gwent Police,Gwent Police,-3.131964,51.739255,On or near VALLEY VIEW ROAD,W01001454,Blaenau Gwent 008E,Unable to prosecute suspect
eceeb8448e69b20f45dbd9a20bd97bba679e839435c90988f2cfc7b194e36999,2019-12,Gwent Police,Gwent Police,-2.987887,51.588256,On or near Sports/Recreation Area,W01001693,Newport 013E,Suspect charged
a1d05f51f26c130d914cd222af034e2aadbd23e4bc6d7e9ae0df32ac502c7061,2019-12,Gwent Police,Gwent Police,-3.141155,51.673482,On or near Pedestrian Subway,W01001356,Caerphilly 006A,Unable to prosecute suspect
ddb6462497f36bf5b8f32f12c3a3cbe7a290546306ba1f0a5cab0b42876eaeda,2019-12,Gwent Police,Gwent Police,-2.989181,51.582697,On or near GEORGE STREET,W01001661,Newport 018C,Unable to prosecute suspect
0e6760045f933ce875d9b01554c8c4740da0d8f8f68d74acc4a64f9b54afcdbb,2019-12,Gwent Police,Gwent Police,-2.983134,51.589411,On or near MARLBOROUGH ROAD,W01001692,Newport 011E,Unable to prosecute suspect
5a4a7b98a778befa63016f3a2d9eead1c8ada9217f8255ede96c7b5a32577c2f,2019-12,Gwent Police,Gwent Police,-3.122225,51.682872,On or near B4471,W01001359,Caerphilly 006D,Offender given a drugs possession warning
4f597e25c1da0192f8093f8b859be40fbb2ebb30ea5bef45cdf62892d223f23b,2019-12,Gwent Police,Gwent Police,-3.029157,51.647057,On or near THE BEECHES,W01001527,Torfaen 010C,Unable to prosecute suspect
1ec9f699271afae37d1f7dba9dabc17e565c0a2a8843cc8378ed8cb3ac88b469,2019-12,Gwent Police,Gwent Police,-2.977627,51.589736,On or near CHEPSTOW ROAD,W01001691,Newport 011D,Unable to prosecute suspect
e1cd22e0e5c9b4a258462b139d7105898c1758590a1294b47fcc999810ec1d98,2019-12,Gwent Police,Gwent Police,-2.676266,51.634128,On or near BULWARK ROAD,W01001559,Monmouthshire 008A,Offender given a drugs possession warning
493ca01e0ef790c72f97083d333aa2a0407e036c8e01d99569053b22a76ca430,2019-12,Gwent Police,Gwent Police,-2.993493,51.583227,On or near PALMYRA PLACE,W01001687,Newport 014D,Suspect charged
9538288c7145b7b708aaac7ac7e6bbf634a6eafb261c256a826cf404fb25c568,2019-12,Gwent Police,Gwent Police,-3.028040,51.813400,On or near SAMUEL SALTER CLOSE,W01001564,Monmouthshire 003D,Unable to prosecute suspect
a106bb331a46f2039b4e4a9205c7563b8f378a47669ad4bf4abc36ecdbc0c823,2019-12,Gwent Police,Gwent Police,-3.018652,51.824235,On or near Supermarket,W01001579,Monmouthshire 001E,Offender given a caution
c7ee8e7359fc2cd662ebdf853f31e2dbb3e33f98e9c2c7d027015b3b4b003d27,2019-12,Gwent Police,Gwent Police,-3.227530,51.586614,On or near HOWARD DRIVE,W01001371,Caerphilly 022A,Unable to prosecute suspect
296db6546496ebc2539e92e47fd2bd4ba93a377a0bef19d25ca4a1b72360fe99,2019-12,Gwent Police,Gwent Police,-3.225186,51.585839,On or near Supermarket,W01001371,Caerphilly 022A,Suspect charged
438b30ca94f57d0afb2f565ef91bc0d8d0b0c6bdce9c038397bfcf0b429cdc00,2019-12,Gwent Police,Gwent Police,-3.176089,51.797095,On or near Bus/Coach Station,W01001467,Blaenau Gwent 005D,Unable to prosecute suspect
b2ce12cb95fe7edc04ea14a632d86397a637acdb27e61c3bc3239125bf126c48,2019-12,Gwent Police,Gwent Police,-3.195638,51.673156,On or near PARKLANDS,W01001347,Caerphilly 005C,Unable to prosecute suspect
840f3bad21e76e16c95952863b9495e7b2e08c24f21c154df6eb40547bc19195,2019-12,Gwent Police,Gwent Police,-3.131267,51.728175,On or near PRINCESS STREET,W01001436,Blaenau Gwent 008B,Unable to prosecute suspect
f75727c4722e0afd68e51181d85ca337a6b6adef58fe899e394576a456b8e267,2019-12,Gwent Police,Gwent Police,-3.033279,51.611585,On or near HELFORD SQUARE,W01001619,Newport 003C,Unable to prosecute suspect
6d3c859bca8c96bdaeb7049c7f3adeb39dd55e0d517dc9da58603a4c78c8a4c0,2019-12,Gwent Police,Gwent Police,-3.021697,51.824775,On or near FROGMORE STREET,W01001546,Monmouthshire 002A,Unable to prosecute suspect
532fdb5b202074bebede41eaa7ecec58fec2a639cece6c8f318a43dba5872161,2019-12,Gwent Police,Gwent Police,-2.943894,51.575877,On or near Supermarket,W01001646,Newport 015E,Suspect charged
ea1b486c330a791a4edb89c6bb4b9c9566d6be036961f42a5df17f32845daeb6,2019-12,Gwent Police,Gwent Police,-2.934045,51.596637,On or near LLANWERN ROAD,W01001664,Newport 010A,Unable to prosecute suspect
0674cd27403c50df6a6957eb51863c37914d81e2e7f8ce10ea01eab1bcec8287,2019-12,Gwent Police,Gwent Police,-2.725022,51.809086,On or near WILLIAMS FIELD LANE,W01001553,Monmouthshire 004B,Local resolution
5be4e44c48073c903d38011f949932efcc2bc9c877a4326d5ba0d0ad94b48f49,2019-12,Gwent Police,Gwent Police,-3.146038,51.697937,On or near PEN-Y-FAN CLOSE,W01001358,Caerphilly 006C,Unable to prosecute suspect
2ff7468dab20a31cb2f37bd50a1956e38face1e89e463ba0a6fae07cca18b61e,2019-12,Gwent Police,Gwent Police,-2.998845,51.613367,On or near PILTON VALE,W01001653,Newport 002C,Unable to prosecute suspect
3bba6f9e93b2417c25cc914e49918244be294652866ec05dadd320ad9c8a5240,2019-12,Gwent Police,Gwent Police,-3.215830,51.782259,On or near DAVID STREET,W01001458,Blaenau Gwent 004E,Unable to prosecute suspect
13fdbcb27e7123a263e92825b547ea3d5987e23e7215ec0ec5c7d227e458253f,2019-12,Gwent Police,Gwent Police,-2.983134,51.589411,On or near MARLBOROUGH ROAD,W01001692,Newport 011E,Unable to prosecute suspect
bee61887ceda59b846cf46764a8f591f3552827858cfa3a6d4c19943127b84aa,2019-12,Gwent Police,Gwent Police,-2.983134,51.589411,On or near MARLBOROUGH ROAD,W01001692,Newport 011E,Unable to prosecute suspect
2388e35a858eece9ab132a92cc088bd538d8cff9487ae9ef3e47b689d31c3484,2019-12,Gwent Police,Gwent Police,-3.126623,51.626363,On or near GELLI-UNIG PLACE,W01001354,Caerphilly 014D,Unable to prosecute suspect
6440cc56766da1e11a4432c6b0192cb8a2406b4959ada6a83219624d88791505,2019-12,Gwent Police,Gwent Police,-3.247402,51.769592,On or near PARK ROW,W01001478,Blaenau Gwent 006C,Unable to prosecute suspect
0279b435f406322d10df3518a0c7e69dbc4c9e19e81d51d9984ccdfd7c2b963a,2019-12,Gwent Police,Gwent Police,-3.247402,51.769592,On or near PARK ROW,W01001478,Blaenau Gwent 006C,Unable to prosecute suspect
4d56d096205074ddf7c1bbf4c92b4e8436c66cde8d8c13ae24bfd7ee91a2ccb8,2019-12,Gwent Police,Gwent Police,-3.228192,51.571555,On or near ST NICHOLAS COURT,W01001423,Caerphilly 024B,Unable to prosecute suspect
6f9b99269f3217a306df7767b099479696417a5d4c8923edc8d7acb462c1e887,2019-12,Gwent Police,Gwent Police,-3.286676,51.761886,On or near HIGH STREET,W01001375,Caerphilly 001B,Unable to prosecute suspect
f60b9af711b54289a9d33effa9f93a29e66db23c728409ab7ae2bdc2911b9382,2019-12,Gwent Police,Gwent Police,-2.993072,51.581765,On or near CARDIFF ROAD,W01001687,Newport 014D,Suspect charged
01863fc03cd2305a3e16bb7921aa77017032c2217667f25845772977428c2221,2019-12,Gwent Police,Gwent Police,-3.054149,51.655854,On or near MONNOW COURT,W01001501,Torfaen 009A,Unable to prosecute suspect
d5c29b2bbb7827d029d25b573fd595aca6567c5db03e5673da27cab5185cbb17,2019-12,Gwent Police,Gwent Police,-3.069681,51.581200,On or near SPRINGFIELD ROAD,W01001638,Newport 016C,Unable to prosecute suspect
1aa9e044c402985c56f1a4d67e7719de353009e12be285eb74a13378487bfcb5,2019-12,Gwent Police,Gwent Police,-3.019804,51.650205,On or near DRYBROOK CLOSE,W01001506,Torfaen 010A,Unable to prosecute suspect
7928c0fd51efb551b79f413942c630a81c098b43eb04f95147499dc8e222910e,2019-12,Gwent Police,Gwent Police,-3.131964,51.739255,On or near VALLEY VIEW ROAD,W01001454,Blaenau Gwent 008E,Unable to prosecute suspect
d6761ee59c19cc25864484323fb91c748b3fb45fb11ed2207114def9d2a8b3de,2019-12,Gwent Police,Gwent Police,-2.989613,51.578656,On or near COMMERCIAL ROAD,W01001661,Newport 018C,Unable to prosecute suspect
dc9c352040a4f9875631a7768a9acf196401658c42178afef2df887c6e207978,2019-12,Gwent Police,Gwent Police,-2.975558,51.594878,On or near RADNOR ROAD,W01001679,Newport 007D,Unable to prosecute suspect
88a4b048d9097e5873ea9e45c5e565413475ad10f587f7a71dcd634ffd020d3f,2019-12,Gwent Police,Gwent Police,-3.131964,51.739255,On or near VALLEY VIEW ROAD,W01001454,Blaenau Gwent 008E,Unable to prosecute suspect
0877810edb05681161543264aae6136c413d8e0db02d2bbf5dbd9d210f8a8d0b,2019-12,Gwent Police,Gwent Police,-3.185528,51.797576,On or near TWYNCYNGHORDY PLACE,W01001447,Blaenau Gwent 002B,Unable to prosecute suspect
e423a13021abc8adf8e93b94cbe7bbaf4d4aa92deabbe664181b3f5c3c66e15b,2019-12,Gwent Police,Gwent Police,-3.130862,51.594644,On or near LLANARTH STREET,W01001343,Caerphilly 021B,Unable to prosecute suspect
0387ad0a170936445e8000d4c5a6da1d3a482062641eaa4be7b52d52d2a47658,2019-12,Gwent Police,Gwent Police,-3.058183,51.727210,On or near FFRWD ROAD,W01001486,Torfaen 002E,Suspect charged
b62ced19eaf8f06107465a72c48c18327b97d3404835999b79a80be0b36e03fd,2019-12,Gwent Police,Gwent Police,-2.982204,51.591136,On or near EXETER STREET,W01001692,Newport 011E,Unable to prosecute suspect
ab1e9a379d5ebd274e745c80c2da98498828bbacb2ee43077b342cfd193b4383,2019-12,Gwent Police,Gwent Police,-3.063644,51.577325,On or near CLEARWELL COURT,W01001635,Newport 016A,Unable to prosecute suspect
c8d939af5f2ec6a55718a6579b2af64a828d1d5b68736097aa632ffd2bdd8716,2019-12,Gwent Police,Gwent Police,-3.229679,51.716315,On or near JUBILEE ROAD,W01001384,Caerphilly 002C,Unable to prosecute suspect
022201321af28e98b3c72ae754ba9062f7170d37b1a76089ef2de874aaecd6be,2019-12,Gwent Police,Gwent Police,-2.989181,51.582697,On or near GEORGE STREET,W01001661,Newport 018C,Unable to prosecute suspect
bc112d76606fc78814562012541c7ae97849ca1134101ea4fa6d803dd695d87d,2019-12,Gwent Police,Gwent Police,-2.726628,51.806154,On or near ST DIAL'S CLOSE,W01001577,Monmouthshire 004E,Suspect charged
bd3738f844bd2de1017a7a4d621ff755282753256462c1338a033707c55b742e,2019-12,Gwent Police,Gwent Police,-3.178220,51.679042,On or near Supermarket,W01001391,Caerphilly 006F,Unable to prosecute suspect
b96b355b6458f3be0c8bc224344d888dff16bf73feb99fa848e1efd9f4ad9e54,2019-12,Gwent Police,Gwent Police,-3.005694,51.582764,On or near STOW HILL,W01001686,Newport 014C,Unable to prosecute suspect
f987d4b0b7c82d41a22886afa49b84bcb25ff03b5c5962c37a71e4169a893ee5,2019-12,Gwent Police,Gwent Police,-2.993072,51.581765,On or near CARDIFF ROAD,W01001687,Newport 014D,Offender given a caution
c4ecb53e26ed7fb6fff17b0237f1328f3538bb5d525da1836071097c511aec11,2019-12,Gwent Police,Gwent Police,-3.192058,51.798301,On or near PANT-Y-MYNYDD,W01001440,Blaenau Gwent 001A,Unable to prosecute suspect
f7ea95e25447d0f9b8951407f90b58d89568733d9384cb32e9bf6a62647bccf9,2019-12,Gwent Police,Gwent Police,-2.987376,51.593952,On or near TURNER STREET,W01001676,Newport 007B,Unable to prosecute suspect
935106eb87a80d4f5df9dc2de73d13cd5247f4052c9d0c5829b5e9564469c528,2019-12,Gwent Police,Gwent Police,-3.077624,51.776361,On or near HILLSIDE AVENUE,W01001488,Torfaen 001B,Unable to prosecute suspect
a03df420ac673488e0b7757e2c373f8681312812084ac050641396c84a93f17b,2019-12,Gwent Police,Gwent Police,-2.998152,51.579789,On or near Hospital,W01001686,Newport 014C,Unable to prosecute suspect
3292aeba5d968a85803a2bfa30ac63f1f8ffdb2afeb1be89132a9eeada8cafbf,2019-12,Gwent Police,Gwent Police,-3.058183,51.727210,On or near FFRWD ROAD,W01001486,Torfaen 002E,Suspect charged
d62998194a3908e22948b960865ec8a1439bc2d84b39ce5b8bb8dfaecbddd861,2019-12,Gwent Police,Gwent Police,-2.998152,51.579789,On or near Hospital,W01001686,Newport 014C,Unable to prosecute suspect
de68676d5758ccf1dffce9ac074a6668144f27f72cfeb492a0fe50755350b65a,2019-12,Gwent Police,Gwent Police,-3.038431,51.609508,On or near WELLAND CIRCLE,W01001619,Newport 003C,Unable to prosecute suspect
201f36b0237f205894b700d64167965edcbd0fa2f0aa7fcd8fa8fe0d75658798,2019-12,Gwent Police,Gwent Police,-3.240103,51.723255,On or near BEDLWYN ROAD,W01001386,Caerphilly 002E,Unable to prosecute suspect
aa426eebcb681e7c18b8e192abcf92a5bc73b0be47ccac2b73eb0ac88a74c5f0,2019-12,Gwent Police,Gwent Police,-3.189384,51.591170,On or near AEL-Y-BRYN,W01001341,Caerphilly 020B,Unable to prosecute suspect
7ff674c25b8c1e3baf60741e3102594beadd1b7e55679e1078657b93947ac5af,2019-12,Gwent Police,Gwent Police,-3.208480,51.775205,On or near Hospital,W01001461,Blaenau Gwent 007F,Unable to prosecute suspect
8589fd4dc6dfa106d4de475446bc9ba1392bda8fe93e0a90aca59851a052442b,2019-12,Gwent Police,Gwent Police,-2.726628,51.806154,On or near ST DIAL'S CLOSE,W01001577,Monmouthshire 004E,Suspect charged
abfa08c90eff318ad34a27e570fb1dac14333d4175f616655867f2956ef07264,2019-12,Gwent Police,Gwent Police,-2.902951,51.699374,On or near MILL STREET CLOSE,W01001596,Monmouthshire 006E,Unable to prosecute suspect
ba26e7ae8e8dafe40d0841951654dda2cf14f55a11b370d54e3c32d05629fd59,2019-12,Gwent Police,Gwent Police,-3.232144,51.688217,On or near WEST STREET,W01001337,Caerphilly 004B,Unable to prosecute suspect
38323218f7b173d068638b3bb296efd55e3c0aae71666eda03050cb457544aa3,2019-12,Gwent Police,Gwent Police,-3.042688,51.590452,On or near CEFN WALK,W01001673,Newport 009D,Unable to prosecute suspect
62d7045ebf8292a95cb8267c0fe63c2472a67e25174292f6c4ace75c84a5658b,2019-12,Gwent Police,Gwent Police,-3.207915,51.668741,On or near BLOOMFIELD ROAD,W01001353,Caerphilly 007B,Unable to prosecute suspect
7f12f4cb7b077e3d48ee32104eef396382d061d13e9a7aa58d670fc2739c2182,2019-12,Gwent Police,Gwent Police,-3.246663,51.771704,On or near UPPER SALISBURY STREET,W01001481,Blaenau Gwent 006E,Unable to prosecute suspect
e186e3c65628e21e7793d576b3fbed4f99c6885a16b38b604f1299d29e8dbe08,2019-12,Gwent Police,Gwent Police,-3.011096,51.693422,On or near LINK ROAD,W01001511,Torfaen 005B,Unable to prosecute suspect
0ff85cfbe29ae1341e09d585e847dd0d66a24515939991b8629b7834f4fd125c,2019-12,Gwent Police,Gwent Police,-3.248828,51.723046,On or near RAILWAY TERRACE,W01001386,Caerphilly 002E,Suspect charged
5b4fad16f831f8911e336d8dc1bf60cc8e30a75d72f4437fb371e89a6aa6eb20,2019-12,Gwent Police,Gwent Police,-3.193705,52.046309,On or near RIVER VIEW,W01000445,Powys 015C,Formal action is not in the public interest
56020f1f527095be7ead2282f8844872a027450f55d07768106d32b5de2dceed,2019-12,Gwent Police,Gwent Police,-3.132401,51.669809,On or near VALLEY MEADOW CLOSE,W01001381,Caerphilly 010B,Unable to prosecute suspect
5782f36305cd5a08b751894da3de1911cb4945481222e5b8ad17f2c19752c285,2019-12,Gwent Police,Gwent Police,-2.995998,51.586227,On or near SCHOOL LANE,W01001687,Newport 014D,Offender given penalty notice
42a7feb857e6bae49e3e8a8026c029410bd969b9abb3f9f6ceb93c13a0ed4ea1,2019-12,Gwent Police,Gwent Police,-2.953101,51.577295,On or near MEADS CLOSE,W01001648,Newport 015G,Unable to prosecute suspect
e802e60c4f8aa60e065498cfa98fafdabdd49ae393d01191c0c5c0c24455c74b,2019-12,Gwent Police,Gwent Police,-3.128683,51.620319,On or near WOODWARD AVENUE,W01001355,Caerphilly 015A,Unable to prosecute suspect
55c0e50c729c8c1bb28ced9e3ae6e72680ca94bb5177d46856e2f66125bf044a,2019-12,Gwent Police,Gwent Police,-2.982657,51.588021,On or near KINGSTON ROAD,W01001692,Newport 011E,Unable to prosecute suspect
70ffef361c2fa8f32fff58bd1616e3cedba5cb93400a70fea57491af5ae88f74,2019-12,Gwent Police,Gwent Police,-3.275596,51.751792,On or near BRYNHYFRD,W01001376,Caerphilly 001C,Unable to prosecute suspect
12ff2a053df80b977b775e9ed93d77035e9a8839a05e5793562c33eab7e2d84a,2019-12,Gwent Police,Gwent Police,-3.023333,51.555888,On or near Petrol Station,W01001688,Newport 019C,Unable to prosecute suspect
36f4146cb74251770d5c1e6130a43473dff1a8634ebc5f900b1319a00f51252d,2019-12,Gwent Police,Gwent Police,-3.234905,51.689762,On or near MCDONNELL ROAD,W01001338,Caerphilly 004C,Unable to prosecute suspect
5a1c20510a398e3a72ba74692835dbd9ccf3dc7271b8822e6731b7a7f8075c3a,2019-12,Gwent Police,Gwent Police,-2.994487,51.587085,On or near Supermarket,W01001687,Newport 014D,Suspect charged
19f359a9c258bd23feb86023d2f7f271e9fad6aa2f38108a1f7b32b031f6d70c,2019-12,Gwent Police,Gwent Police,-3.011096,51.693422,On or near LINK ROAD,W01001511,Torfaen 005B,Suspect charged
02539bc63c523c56c4c41195de42fc67586c22d7888d01f7b80526902cd4de07,2019-12,Gwent Police,Gwent Police,-3.025196,51.652784,On or near Supermarket,W01001506,Torfaen 010A,Unable to prosecute suspect
c38d3307add46bbe89fa37825ae5dd3439bdccee0ffd2993140200e41c832dc9,2019-12,Gwent Police,Gwent Police,-3.013062,51.583105,On or near OMBERSLEY ROAD,W01001605,Newport 014A,Unable to prosecute suspect
af51f183a07d11706e4b83abb51dc6583e78b494538a1fb5484e69a66847dbcd,2019-12,Gwent Police,Gwent Police,-3.049192,51.655323,On or near TRANNON COURT,W01001501,Torfaen 009A,Unable to prosecute suspect
35a00d6a3e92e0f313b00a2e8bbbd103539cdd2d6e0a0709da090572d9870166,2019-12,Gwent Police,Gwent Police,-2.994487,51.587085,On or near Supermarket,W01001687,Newport 014D,Suspect charged
253b0e3856feeb9ffdd515fcb7f38f2f0dc0d21aaca4d43960dcb051f401bd3a,2019-12,Gwent Police,Gwent Police,-2.992140,51.586683,On or near KINGSWAY,W01001687,Newport 014D,Suspect charged
78fd2994ec0d40009d927548587d385e4110533fded34526c050a454cadb58e0,2019-12,Gwent Police,Gwent Police,-2.890774,51.595732,On or near BEECH CLOSE,W01001650,Newport 004E,Unable to prosecute suspect
67f531d0a611de7c89604a906ea376ffe1cc3f35b8a6c6868bc4b0e8b4236845,2019-12,Gwent Police,Gwent Police,-3.149455,51.743662,On or near ARAEL VIEW,W01001453,Blaenau Gwent 008D,Suspect charged
fe5049365629d14a0cbca4b936c592fef8381b959c46f7f013873aa00950ca0d,2019-12,Gwent Police,Gwent Police,-3.236664,51.637511,On or near Sports/Recreation Area,W01001434,Caerphilly 013F,Unable to prosecute suspect
1dbe00102bae27e96d700f1497bee940d42cbd36f71e6951c190f5d7c403cc1c,2019-12,Gwent Police,Gwent Police,-2.995998,51.586227,On or near SCHOOL LANE,W01001687,Newport 014D,Formal action is not in the public interest
82b6012b13e2adcadd286aec61a1fdab0f528c67d54d1c99c53a36f447f715d7,2019-12,Gwent Police,Gwent Police,-3.131474,51.636692,On or near Pedestrian Subway,W01001329,Caerphilly 014C,Unable to prosecute suspect
426a70485e290894693f432ea388ade03c9692caf60dd50bc5af4a2f4afd677f,2019-12,Gwent Police,Gwent Police,-3.275596,51.751792,On or near BRYNHYFRD,W01001376,Caerphilly 001C,Unable to prosecute suspect
8acb1b1d550b7eb9828a6544638be10fd361d22a062d5558cc0d6573fcca58f3,2019-12,Gwent Police,Gwent Police,-3.216641,51.777396,On or near PENTWYN,W01001459,Blaenau Gwent 007D,Unable to prosecute suspect
770ce58d3fcdd1152363047491d85263cbabde8adcab76201a35c8e62fc01d51,2019-12,Gwent Police,Gwent Police,-3.013139,51.830091,On or near HIGHFIELD CRESCENT,W01001558,Monmouthshire 002C,Unable to prosecute suspect
6a1c03720fce2c4d903820d1d7dcf6719cc2d2d839542a315a36cb879cda5ef3,2019-12,Gwent Police,Gwent Police,-3.198074,51.666810,On or near WOODBINE ROAD,W01001350,Caerphilly 009C,Unable to prosecute suspect
d26b5c97f9290ea666b37b5569a5e02b52b09f445740a6311fca9ddfb110419c,2019-12,Gwent Police,Gwent Police,-3.200514,51.591713,On or near CLOS PANDY,W01001344,Caerphilly 020C,Suspect charged
