Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
7891cd39feac16a056e5aeaf582b6411bdad1368894cde4d48334b8099400921,2017-03,Essex Police,Essex Police,0.293549,51.489465,On or near GILBERT ROAD,E01015982,Thurrock 019A,Investigation complete; no suspect identified
a625b1d6e9e20eb83dfb2a9a6bf9f4b6cc71bed0d19f92f37f897915f57ba959,2017-03,Essex Police,Essex Police,0.651671,51.565255,On or near PINEWOOD AVENUE,E01015834,Southend-on-Sea 001B,Formal action is not in the public interest
24963850de1fab3e56fa40eb9063ad01cb85d0e01365259a1d0ea01c7a594559,2017-03,Essex Police,Essex Police,0.698079,51.541605,On or near RICHMOND AVENUE,E01015896,Southend-on-Sea 010B,Suspect charged
24963850de1fab3e56fa40eb9063ad01cb85d0e01365259a1d0ea01c7a594559,2017-03,Essex Police,Essex Police,0.698079,51.541605,On or near RICHMOND AVENUE,E01015896,Southend-on-Sea 010B,Suspect charged
d80ac0291ba818aab3eedddd104ed6384b2247a6c02631eb7c7c835c4c9e805b,2017-03,Essex Police,Essex Police,0.458530,51.741887,On or near RIDGEWELL AVENUE,E01021575,Chelmsford 009B,Unable to prosecute suspect
c9f6a23ffe02d7fa3bedcd759ee3cd1b77bd810f4bfb8f8924eebf269ce27091,2017-03,Essex Police,Essex Police,0.015015,51.689515,On or near Further/Higher Educational Building,E01021807,Epping Forest 008A,Formal action is not in the public interest
1ed2cdf66094f06e403e33a7fc18fa4f8cbbc3ba070a446dadf527b288b0c874,2017-03,Essex Police,Essex Police,0.741996,51.549265,On or near SHERWOOD WAY,E01015886,Southend-on-Sea 009D,Suspect charged
feea7a65391de87d11f3f2074c501064b002725ec34f89e3ed6d9dfb7dcb5a7e,2017-03,Essex Police,Essex Police,0.539000,51.617526,On or near WHIST AVENUE,E01021337,Basildon 007B,Unable to prosecute suspect
870450b91ec5b91d502cbb99922d96de64fbfa2c7480e8e376550184bc8adfe2,2017-03,Essex Police,Essex Police,0.458530,51.741887,On or near RIDGEWELL AVENUE,E01021575,Chelmsford 009B,Unable to prosecute suspect
ec40f28999bc416548e14ce528370e67e84e4d4259130386984b178dfae2cdcc,2017-03,Essex Police,Essex Police,0.491075,51.734691,On or near SPRINGFIELD PARK LANE,E01021629,Chelmsford 008F,Unable to prosecute suspect
6283ef3c695705f61a2a1e11b3bfcc8dfb9e81516734281bb1abe86247cf1a0e,2017-03,Essex Police,Essex Police,0.539000,51.617526,On or near WHIST AVENUE,E01021337,Basildon 007B,Unable to prosecute suspect
368e3d172b59012fe0323c2cc2eeadf11c7d6e12d2fb2370286573d2d08cb360,2017-03,Essex Police,Essex Police,0.303356,51.618458,On or near COPTFOLD ROAD,E01021436,Brentwood 007B,Formal action is not in the public interest
368e3d172b59012fe0323c2cc2eeadf11c7d6e12d2fb2370286573d2d08cb360,2017-03,Essex Police,Essex Police,0.303356,51.618458,On or near COPTFOLD ROAD,E01021436,Brentwood 007B,Formal action is not in the public interest
5f3bd8a4524223f83cf5de6391af0ba6fc7c6d4412db16ce6b32a3a7f525e0c2,2017-03,Essex Police,Essex Police,0.783902,51.565096,On or near CARPENTERS,E01021917,Rochford 010A,Unable to prosecute suspect
751504e4348c5c1a37041473aff97ad3e707a16208f888a6f474533f0ea9e9bb,2017-03,Essex Police,Essex Police,0.336767,51.474573,On or near MANOR ROAD,E01015962,Thurrock 016E,Formal action is not in the public interest
821615069bba99681eebef4b3b1a77a3cd6499b7d618106c0c924cbd0dda78bf,2017-03,Essex Police,Essex Police,0.007276,51.684009,On or near ELM CLOSE,E01021813,Epping Forest 007B,Formal action is not in the public interest
ec84e9d7e14e5242a4ba3971db5850643e03d42633894d0486eeae4883b4e33b,2017-03,Essex Police,Essex Police,0.302207,51.620297,On or near HIGH STREET,E01021433,Brentwood 007A,Unable to prosecute suspect
ec84e9d7e14e5242a4ba3971db5850643e03d42633894d0486eeae4883b4e33b,2017-03,Essex Police,Essex Police,0.302207,51.620297,On or near HIGH STREET,E01021433,Brentwood 007A,Unable to prosecute suspect
86b97ff07db365aa85b1c80aee218529bb88d29094e9c21cdb444c82d91fee05,2017-03,Essex Police,Essex Police,0.474190,51.732359,On or near Shopping Area,E01033140,Chelmsford 010F,Offender given penalty notice
bcb9cf8e4cd85bdaf3f9a0d86dcc02cfcf4143b21768cca4b42e2e1e9c1128c7,2017-03,Essex Police,Essex Police,0.262613,51.888213,On or near Parking Area,E01022090,Uttlesford 006B,Offender given a caution
b84ff74869ffc2ab425ee254eda1e45cf3e03b5ab62111cefe7f2fe5908d93fb,2017-03,Essex Police,Essex Police,0.297974,51.524452,On or near Supermarket,E01015971,Thurrock 006B,Suspect charged
fd1ab4f89976d16da94f5d93bbe7fcd5d49ccc2b6087c5bc67ee2170303a711f,2017-03,Essex Police,Essex Police,0.329733,51.915041,On or near Sports/Recreation Area,E01022092,Uttlesford 004A,Suspect charged
eef3b10d06c545b234640ddfecc36cb2c95158d0781fb86b716682b380423b01,2017-03,Essex Police,Essex Police,0.329733,51.915041,On or near Sports/Recreation Area,E01022092,Uttlesford 004A,Suspect charged
b20eaf22ebf53e156747594cb718751c4be1499e7e4f4c3e7a1601c33ccbbc20,2017-03,Essex Police,Essex Police,0.497091,51.724275,On or near COPLAND CLOSE,E01021564,Chelmsford 013D,Unable to prosecute suspect
1e88bead0231225905ab2482bb5206a55de7aceaa3b439df4d70b5d71040848b,2017-03,Essex Police,Essex Police,0.490023,51.577351,On or near CRAYLANDS,E01021270,Basildon 012D,Unable to prosecute suspect
a811624690ef0526e752d011200d399161ad565cb3388c8c4609956abbef5830,2017-03,Essex Police,Essex Police,0.473003,51.735558,On or near CHURCH STREET,E01033141,Chelmsford 010G,Unable to prosecute suspect
d9bff2369a5047c404936ba3a2e82ff0da6826db8655386fa24eb221889052f0,2017-03,Essex Police,Essex Police,0.343882,51.469539,On or near THURROCK PARK WAY,E01016003,Thurrock 018A,Formal action is not in the public interest
f7efa3b65d34d9633d364e767643a0effff2140e00013066dc9cf2d369b5add0,2017-03,Essex Police,Essex Police,0.296849,51.526155,On or near WILSMAN ROAD,E01015971,Thurrock 006B,Formal action is not in the public interest
28c044608d5795e7ea54c486f95b79f50aa81fb595788a2a77481ea7fbf9799b,2017-03,Essex Police,Essex Police,0.085387,51.766881,On or near HARBERTS ROAD,E01021842,Harlow 004D,Unable to prosecute suspect
88b1242ad5c18aaa61fcd305a8e55d7b453f5247cde8a534ecf7a3456067a4d5,2017-03,Essex Police,Essex Police,0.455569,51.568490,On or near Further/Higher Educational Building,E01021318,Basildon 015C,Formal action is not in the public interest
2416279aa53dc1ef44c3262593cf05e35efe4bb38d0e6a8115d8bdbbc5d5727f,2017-03,Essex Police,Essex Police,0.485312,51.722052,On or near BAWDEN WAY,E01033137,Chelmsford 014F,Offender given penalty notice
8cf6eebd3858f9ddc49e6294d5f992bfab8796ae593489be1a8ac4242d743e00,2017-03,Essex Police,Essex Police,0.084658,51.606485,On or near WESTMEDE,E01021766,Epping Forest 017C,Unable to prosecute suspect
73eefa99525c93400a33854b2e9419324ae9c18724cf8e53db7117f816d58d7e,2017-03,Essex Police,Essex Police,0.546335,51.565584,On or near MALWOOD DRIVE,E01021476,Castle Point 003A,Formal action is not in the public interest
9ce6a0a211889531208dfadaaaaad7807785be1215df366002243bd9c8eea41b,2017-03,Essex Police,Essex Police,0.708174,51.587968,On or near ST CLARE MEADOW,E01021953,Rochford 004C,Suspect charged
7d1088e301bca471740a16f3b7fe17c40d296b8f7536be714697fcdd6ea2cd4a,2017-03,Essex Police,Essex Police,0.502267,51.562719,On or near Supermarket,E01021310,Basildon 022B,Offender given a caution
67c551af801393307ef3127f896f657fd3a1712ce3c0eb51db3fbf686be91a41,2017-03,Essex Police,Essex Police,0.711892,51.541061,On or near QUEENSWAY,E01015895,Southend-on-Sea 010A,Suspect charged
e7b3f83b58ad3a032864303690cb3e9757b63562c6acf56f837f360c940e6ca1,2017-03,Essex Police,Essex Police,0.702236,51.563813,On or near MANNERS WAY,E01015867,Southend-on-Sea 002E,Suspect charged
e7b3f83b58ad3a032864303690cb3e9757b63562c6acf56f837f360c940e6ca1,2017-03,Essex Police,Essex Police,0.702236,51.563813,On or near MANNERS WAY,E01015867,Southend-on-Sea 002E,Suspect charged
e7b3f83b58ad3a032864303690cb3e9757b63562c6acf56f837f360c940e6ca1,2017-03,Essex Police,Essex Police,0.702236,51.563813,On or near MANNERS WAY,E01015867,Southend-on-Sea 002E,Formal action is not in the public interest
fd4623ec05e8272611349f848ba3a412631dce826c1b10772b14f86e9c0ce852,2017-03,Essex Police,Essex Police,0.711073,51.587191,On or near DOGGETTS CLOSE,E01021955,Rochford 004D,Suspect charged
9b47341c9f3661858e244f60c6ca8685d6984c655095d8345359a027486e080c,2017-03,Essex Police,Essex Police,0.281698,51.489840,On or near Parking Area,E01016011,Thurrock 015B,Local resolution
2abb319e5d828a995581fef9f739151a94209cb3ab41c778d5acd1de6ad67475,2017-03,Essex Police,Essex Police,1.052125,51.939212,On or near WALDEGRAVE WAY,E01022014,Tendring 003C,Local resolution
9be70397d6fa1a5deea75a0adbb1c9a866e89b7d22e0a6e571534fff34cabd24,2017-03,Essex Police,Essex Police,0.495881,51.732790,On or near Shopping Area,E01021547,Chelmsford 008D,Suspect charged
0f18ad7cab4c23f18dce19ca2ec305d909159af787248ece1ddec4d42133ce9e,2017-03,Essex Police,Essex Police,1.242990,51.830724,On or near FOURTH AVENUE,E01021987,Tendring 008A,Local resolution
69ed45179f1e532a068143a738fa4fdd90dde4e1c290ab84eab24ab060286803,2017-03,Essex Police,Essex Police,0.918882,51.916827,On or near ATTWOOD CLOSE,E01033720,Colchester 002F,Formal action is not in the public interest
f66bad1e8d60a22c20b50c94c20388a3b0acff7dae67971cad117a6b3672a451,2017-03,Essex Police,Essex Police,0.516633,51.570982,On or near WOODCOTE CRESCENT,E01021313,Basildon 018A,Unable to prosecute suspect
b1e1b7df49b99615a23e5f930c8c98a511be8bd9f5e4311e75237a2296f77750,2017-03,Essex Police,Essex Police,0.491946,51.723143,On or near SPRING POND CLOSE,E01021564,Chelmsford 013D,Unable to prosecute suspect
b0e61c90f6c03edac4af46f5b9fdef8beac5b64ebbd30ae6735fc2f0be4b4e7a,2017-03,Essex Police,Essex Police,1.054973,51.941072,On or near COLCHESTER ROAD,E01022014,Tendring 003C,Local resolution
40ed087e9cb25d64398236348f8d360b168254340bb312fd7969a1dd8a728f55,2017-03,Essex Police,Essex Police,0.715320,51.534677,On or near Shopping Area,E01015852,Southend-on-Sea 015B,Suspect charged
2ade27eef135dfb37514ee84cdb1f8c87dd06a69402a844746783d6ffe0c7e3e,2017-03,Essex Police,Essex Police,0.715320,51.534677,On or near Shopping Area,E01015852,Southend-on-Sea 015B,Offender given a drugs possession warning
afcc7b96cf8e7fd73e8879032c45a555c7abd15541997405fdd21b02cd0e8c3a,2017-03,Essex Police,Essex Police,0.417812,51.632262,On or near RUSKIN DENE,E01021247,Basildon 003E,Unable to prosecute suspect
ca8dac9a32fbc119ed02809d29043aaed430882900b6e945a46ff967f083811e,2017-03,Essex Police,Essex Police,0.935438,51.891493,On or near TAMARISK WAY,E01021696,Colchester 008A,Formal action is not in the public interest
ab629d5311342793a938e89cb5cf117a70e59626d73ba909fc63b796a7583ce7,2017-03,Essex Police,Essex Police,0.886400,51.880008,On or near BUTT ROAD,E01021653,Colchester 013C,Formal action is not in the public interest
ab629d5311342793a938e89cb5cf117a70e59626d73ba909fc63b796a7583ce7,2017-03,Essex Police,Essex Police,0.886400,51.880008,On or near BUTT ROAD,E01021653,Colchester 013C,Suspect charged
e4deb38fd6f7cfbeb5281d4bdc66c902575f8868ba8c9ee8b8a0ac0988f95436,2017-03,Essex Police,Essex Police,0.912317,51.854493,On or near BOYLES COURT,E01021658,Colchester 016B,Unable to prosecute suspect
4a9dc1b44ec1a85860827db7a79e45a3788095ae38cde1b70565cc8b49be8c6b,2017-03,Essex Police,Essex Police,1.142775,51.799584,On or near PATHFIELDS ROAD,E01022022,Tendring 013D,Formal action is not in the public interest
51030df59d5af04c28eefcf43e33df2ee1bb2183e76aa84392fce6555dd0effb,2017-03,Essex Police,Essex Police,0.132577,51.757347,On or near CHAPEL LANE,E01021836,Harlow 008D,Suspect charged
51030df59d5af04c28eefcf43e33df2ee1bb2183e76aa84392fce6555dd0effb,2017-03,Essex Police,Essex Police,0.132577,51.757347,On or near CHAPEL LANE,E01021836,Harlow 008D,Suspect charged
4404e060e26cb4f9d1d56c2f24bbe88ec46be884f78bd12072904f5e7d3b672b,2017-03,Essex Police,Essex Police,0.482392,51.717122,On or near SAWKINS AVENUE,E01033145,Chelmsford 014G,Unable to prosecute suspect
ef10e30c375e82d21b2c56efe6a12b1b8706b84f8cdcd87f48edfc6c55562c3f,2017-03,Essex Police,Essex Police,0.503664,51.572905,On or near WIMBISH END,E01021306,Basildon 013E,Formal action is not in the public interest
cbae85155580abbcb583ea918c61e3dffe803fcc712fa86b74c8bbae6bfdd375,2017-03,Essex Police,Essex Police,0.484654,51.736715,On or near Prison,E01021627,Chelmsford 010E,Formal action is not in the public interest
a133ef2b1b3e6bf7facc46f1db0886da0958e41c1419bdb42a0d645ab45cb56d,2017-03,Essex Police,Essex Police,0.430063,51.515592,On or near SCRATTON ROAD,E01015990,Thurrock 003D,Suspect charged
3425879a9d10234b7bc65f1c865789c2eca9018d12eee2091be92546bd8bea26,2017-03,Essex Police,Essex Police,0.001939,51.685341,On or near Supermarket,E01021818,Epping Forest 009C,Local resolution
3425879a9d10234b7bc65f1c865789c2eca9018d12eee2091be92546bd8bea26,2017-03,Essex Police,Essex Police,0.001939,51.685341,On or near Supermarket,E01021818,Epping Forest 009C,Local resolution
7853652009b007eba947832414071c1804efe467896e1e34a8fbadb7550e7701,2017-03,Essex Police,Essex Police,0.001847,51.685882,On or near Petrol Station,E01021818,Epping Forest 009C,Unable to prosecute suspect
7853652009b007eba947832414071c1804efe467896e1e34a8fbadb7550e7701,2017-03,Essex Police,Essex Police,0.001847,51.685882,On or near Petrol Station,E01021818,Epping Forest 009C,Unable to prosecute suspect
d6c65a44bbe1cdab5f97b964b67c5f33f903fe669833b4b84b3e4ae7d2710fa7,2017-03,Essex Police,Essex Police,0.479710,51.570590,On or near DENGAYNE,E01021322,Basildon 019A,Unable to prosecute suspect
3197f88ab4d7381bfd749d6700ba11efea9ee62dc4f924505f6efda892e682f6,2017-03,Essex Police,Essex Police,0.928443,51.881388,On or near CAELUM DRIVE,E01033719,Colchester 008G,Offender given a drugs possession warning
367868c994a9a585d0ff3049898829e74202e613c67d1cd3251ece6632884ef6,2017-03,Essex Police,Essex Police,0.447516,51.665668,On or near STOCK ROAD,E01021602,Chelmsford 018B,Formal action is not in the public interest
31847dcd9865033e96883a0ebe362f8d93a238fd8c4ff8acb57a31f56b2ed480,2017-03,Essex Police,Essex Police,0.319731,51.477969,On or near Parking Area,E01015953,Thurrock 017C,Suspect charged
7ff4d32653b50624e12e212680041f9f0e892dddb7d6df687e5f0fc51ebd1f2f,2017-03,Essex Police,Essex Police,1.135437,51.800248,On or near LUPIN WAY,E01022023,Tendring 015A,Formal action is not in the public interest
6c87b5808c05c3d5bd7575d42b64d9af1f5489f373b5291935d8c3d7b3956255,2017-03,Essex Police,Essex Police,1.254999,51.942947,On or near GARLAND ROAD,E01033051,Tendring 002F,Unable to prosecute suspect
a108ce0200fc8061779ca2cc58f8987cdcebd9bf88155b51b59bce7fc3cacfbc,2017-03,Essex Police,Essex Police,1.254999,51.942947,On or near GARLAND ROAD,E01033051,Tendring 002F,Unable to prosecute suspect
79e8ff7e19ec643beba68f55b3760b76517db5066966860cda13e88f22a2f0be,2017-03,Essex Police,Essex Police,0.509574,51.563336,On or near ST MICHAELS AVENUE,E01021310,Basildon 022B,Unable to prosecute suspect
ab7c90c317617a48dfd07b8fb67b4920075afb2ba68ac6545d6cd27aa1880841,2017-03,Essex Police,Essex Police,0.697836,51.547987,On or near MACDONALD AVENUE,E01015862,Southend-on-Sea 004F,Suspect charged
5a2fe4dd478aba8d436a52e3aff000caefb24e10a88bcee576f124514595435b,2017-03,Essex Police,Essex Police,0.282488,51.487496,On or near Shopping Area,E01016011,Thurrock 015B,Local resolution
bab0e842674c22aabdd9efc985e559f37e7c0ddd7b06e4e8deca5b7493c40117,2017-03,Essex Police,Essex Police,0.685253,51.545946,On or near TINTERN MEWS,E01015901,Southend-on-Sea 007A,Unable to prosecute suspect
bcff3a90295e5205d7d351e7cfbd8e09ee1261a100f7f8d0cec788138a1a9b74,2017-03,Essex Police,Essex Police,0.666669,51.729091,On or near ST GILES CRESCENT,E01021892,Maldon 004D,Offender given a caution
64944441bc3695ef5e2c7cedbcabb40cf0e1f223458833c3f38fc7c8cef5cccb,2017-03,Essex Police,Essex Police,0.417873,51.629320,On or near Petrol Station,E01021247,Basildon 003E,Unable to prosecute suspect
4fb45d4014f12f19738cbb17dc5e5feaceba02d3bdeae2cdaafc8d8ae5b353f4,2017-03,Essex Police,Essex Police,0.903936,51.888057,On or near Bus/Coach Station,E01021648,Colchester 007C,Formal action is not in the public interest
4fb45d4014f12f19738cbb17dc5e5feaceba02d3bdeae2cdaafc8d8ae5b353f4,2017-03,Essex Police,Essex Police,0.903936,51.888057,On or near Bus/Coach Station,E01021648,Colchester 007C,Formal action is not in the public interest
4fb45d4014f12f19738cbb17dc5e5feaceba02d3bdeae2cdaafc8d8ae5b353f4,2017-03,Essex Police,Essex Police,0.903936,51.888057,On or near Bus/Coach Station,E01021648,Colchester 007C,Formal action is not in the public interest
4fb45d4014f12f19738cbb17dc5e5feaceba02d3bdeae2cdaafc8d8ae5b353f4,2017-03,Essex Police,Essex Police,0.903936,51.888057,On or near Bus/Coach Station,E01021648,Colchester 007C,Offender given a caution
f4b7cdae59a7955f2eadf36057db9082a01335466526d65274624cdd2e663dd6,2017-03,Essex Police,Essex Police,0.896245,51.888706,On or near HEAD STREET,E01021649,Colchester 007D,Offender given penalty notice
c0fa2beb73fac48136926d68c55868e0893a070ff95a6290af1762154375bd7d,2017-03,Essex Police,Essex Police,0.713438,51.535279,On or near ALEXANDRA STREET,E01015852,Southend-on-Sea 015B,Local resolution
5f9eb3da32a99b2ce08351080c9f356d85e5e8bd902d489e7ea62e26ed56ee96,2017-03,Essex Police,Essex Police,0.431509,51.580853,On or near TALLIS ROAD,E01021279,Basildon 010E,Unable to prosecute suspect
d7a20d3ea9fa15ca2b7e98d29e9200b8fa6cd5c66966f265c132f6822ce68102,2017-03,Essex Police,Essex Police,0.938604,51.888779,On or near WILLINGHAM WAY,E01021696,Colchester 008A,Formal action is not in the public interest
660b7cfc2e846dade56b334933956b901cbfc3f4b6ef11b0a34bc7fad4fd1602,2017-03,Essex Police,Essex Police,0.666669,51.729091,On or near ST GILES CRESCENT,E01021892,Maldon 004D,Unable to prosecute suspect
ae02b51250ba8681c46beabdd83fc31a17909e9f9b182045005609f2ef480d28,2017-03,Essex Police,Essex Police,1.153086,51.800585,On or near KINGWELL AVENUE,E01022043,Tendring 014B,Suspect charged
8d3b3bd250f300974664796cc2b312abad2a932968ea84134687dea2c8117d92,2017-03,Essex Police,Essex Police,0.261741,51.889938,On or near Airport/Airfield,E01022090,Uttlesford 006B,Local resolution
bb1256afc8aad3a7290ba3cfe113532e7156eeb00843c86c5dcad8e6f0fe1fde,2017-03,Essex Police,Essex Police,0.519679,51.611935,On or near WOODLANDS ROAD,E01021331,Basildon 008A,Unable to prosecute suspect
d91548b72aba7821425866cd61d6eca02eb6bfa94c48553336fbe0f9009d8fee,2017-03,Essex Police,Essex Police,0.742557,51.548766,On or near NEWINGTON AVENUE,E01015887,Southend-on-Sea 009E,Suspect charged
e7439e6607aa47af7598766bf7ac23d6056d003317853c319a9e36f7ebe768c4,2017-03,Essex Police,Essex Police,0.910099,51.874118,On or near HORROCKS CLOSE,E01021665,Colchester 016D,Local resolution
f3706ae81b58eb021c26bf96c6a5898820250dc7da7e8339bddc3fdca5b0327e,2017-03,Essex Police,Essex Police,0.655050,51.548451,On or near Supermarket,E01015814,Southend-on-Sea 003A,Suspect charged
03695afc9ca8a44242b96d0f6c0dcaefe2e73f84e667de486091ee39ab5db767,2017-03,Essex Police,Essex Police,0.620148,51.580668,On or near LESLIE ROAD,E01021949,Rochford 009D,Formal action is not in the public interest
03695afc9ca8a44242b96d0f6c0dcaefe2e73f84e667de486091ee39ab5db767,2017-03,Essex Police,Essex Police,0.620148,51.580668,On or near LESLIE ROAD,E01021949,Rochford 009D,Suspect charged
b461c51bee9661d1385a1216fa1b0499727fb5b715c1368c2e5bcc5ee59f3219,2017-03,Essex Police,Essex Police,0.495881,51.732790,On or near Shopping Area,E01021547,Chelmsford 008D,Suspect charged
d60d6371b509bd041b4e17e26bd2870600167974a46cd16015f5cf28f45322a1,2017-03,Essex Police,Essex Police,0.319731,51.477969,On or near Parking Area,E01015953,Thurrock 017C,Local resolution
8fafdf8501886e9cb4546b89630f4dc5e3b70ef80e24ccdb23ec4eb08277e97d,2017-03,Essex Police,Essex Police,0.774843,51.535523,On or near SAXON GARDENS,E01015916,Southend-on-Sea 017C,Offender given a caution
5b2bdbc572cbd20bfdc4195727915d3f5936290d81edd38cb9c03fc18739ef80,2017-03,Essex Police,Essex Police,1.038687,51.795631,On or near ALPHA ROAD,E01022046,Tendring 011E,Suspect charged
55a92e1b571863f98ac2922c02c9bbea51b495cd225e69ff86896b19c1ee310a,2017-03,Essex Police,Essex Police,0.563053,51.628020,On or near A132,E01021594,Chelmsford 021B,Formal action is not in the public interest
5b4986faeb70360e449bcbd34761749bcd3cc1cdf0fc3515a2ee291e2a1c9b95,2017-03,Essex Police,Essex Police,0.521264,51.858232,On or near Petrol Station,E01021385,Braintree 013D,Local resolution
23b2129da14481c52c71e9b85e91c2ed2be08bcf966413cb2ff28a1145927f4d,2017-03,Essex Police,Essex Police,0.471650,51.730928,On or near Pedestrian Subway,E01033140,Chelmsford 010F,Local resolution
6fae773dffa48553584cc5967aad85d9154d8bbde8b6ec33855ecb9ffc4f7afb,2017-03,Essex Police,Essex Police,0.585847,51.567660,On or near THE RUNDELS,E01021511,Castle Point 002C,Formal action is not in the public interest
6fae773dffa48553584cc5967aad85d9154d8bbde8b6ec33855ecb9ffc4f7afb,2017-03,Essex Police,Essex Police,0.585847,51.567660,On or near THE RUNDELS,E01021511,Castle Point 002C,Formal action is not in the public interest
82b1e94d09d13febb4f8936266805e1d2a73630e97716cfe79938b308ea9987a,2017-03,Essex Police,Essex Police,0.906419,51.884417,On or near GOLDEN NOBLE HILL,E01021686,Colchester 011D,Unable to prosecute suspect
aa2d32dccb09aedfdb759fb822f94bdba4c86289851a56ae9261b7ebbc1f2600,2017-03,Essex Police,Essex Police,0.687405,51.550646,On or near FAIRFAX DRIVE,E01015904,Southend-on-Sea 007D,Suspect charged
ea2351f77228b91cba4caf12218ac9a628cd0d58ec76c4930a43f9237d7b5ef2,2017-03,Essex Police,Essex Police,0.474116,51.572552,On or near NAPIER CLOSE,E01021321,Basildon 015E,Suspect charged
a03edf881d0cd722e7841c104d7727a44f456789656d58004d55ad05dcad4ccb,2017-03,Essex Police,Essex Police,0.460775,51.569775,On or near Parking Area,E01021318,Basildon 015C,Suspect charged
40b6b68015579e50b42cbd473a961c96ca77fa0b769e9a881f50084e8cc1743f,2017-03,Essex Police,Essex Police,0.453619,51.752854,On or near TUGBY PLACE,E01021589,Chelmsford 006C,Unable to prosecute suspect
98fdfe3d3e7c4a255c477e3b4826987036b2cc2d0d8504ad9cac4a3b4bfb0e52,2017-03,Essex Police,Essex Police,0.623555,51.793581,On or near CHRISTINA ROAD,E01021423,Braintree 016A,Unable to prosecute suspect
35b476c5dce7443f0cba00c64c35974baba68d92a73cc11aa359fa254e4a83bc,2017-03,Essex Police,Essex Police,0.701844,51.548200,On or near ROOTS HALL DRIVE,E01015862,Southend-on-Sea 004F,Unable to prosecute suspect
254adfa98631651891c98545995cb515373ee8add921537c751fcb8e56d67a11,2017-03,Essex Police,Essex Police,0.214907,51.870273,On or near Parking Area,E01022059,Uttlesford 009A,Local resolution
7f7ba929cbbdbe7ed717b35b908292b289a4643d1576362443f479591532f03a,2017-03,Essex Police,Essex Police,0.471763,51.729820,On or near Supermarket,E01033140,Chelmsford 010F,Suspect charged
1a88e8b7f9004422915f407ba28f8cc4359138056211aeec3ca7e2b99e0270a9,2017-03,Essex Police,Essex Police,0.261741,51.889938,On or near Airport/Airfield,E01022090,Uttlesford 006B,Local resolution
c9b6f253a1895c8a8997cb61c04c87ed90c6dbfc3fdab6268802ba0f233f1bdf,2017-03,Essex Police,Essex Police,0.665885,51.818071,On or near FOXMEAD,E01021362,Braintree 015A,Unable to prosecute suspect
89cffd109f84fbc9a1db3291c3c1edf5b48497955b806dbb1522a4431015bff0,2017-03,Essex Police,Essex Police,0.906419,51.884417,On or near GOLDEN NOBLE HILL,E01021686,Colchester 011D,Formal action is not in the public interest
a8c7162b48dfb5436d211cc1f18672444905ddf1d86c1cf87b98b54e7dce1104,2017-03,Essex Police,Essex Police,1.120816,51.794818,On or near HARPERS WAY,E01021977,Tendring 013C,Local resolution
9ed6956d54213c7912d23cf10ab6754ef8c4d65fea1500671f675203a3689f44,2017-03,Essex Police,Essex Police,0.465424,51.774576,On or near Hospital,E01021542,Chelmsford 002A,Formal action is not in the public interest
6c6319a429e1eb5b4aab65b2d4f21822c021888656043a7482038abcb20e92ae,2017-03,Essex Police,Essex Police,1.151360,51.814311,On or near Highfield Holiday Park,E01022039,Tendring 010B,Suspect charged
ee75495f9474032817e28807e4c19cb6713d8980fde46ef88f04d6f553e31e46,2017-03,Essex Police,Essex Police,1.277719,51.935399,On or near BROOKLYN ROAD,E01022001,Tendring 001D,Local resolution
0b8ae2f59385ff9db54fc6249feee90fe26ae1804107902a42eae16c446eccf5,2017-03,Essex Police,Essex Police,0.904337,51.883911,On or near LUCAS ROAD,E01021683,Colchester 011A,Offender given a caution
bb01efaf059a48c4f8f6c28aabd9d7722726e8165172c84e4344999ec8a28074,2017-03,Essex Police,Essex Police,0.608300,51.645720,On or near PERTWEE DRIVE,E01021615,Chelmsford 019E,Unable to prosecute suspect
bb01efaf059a48c4f8f6c28aabd9d7722726e8165172c84e4344999ec8a28074,2017-03,Essex Police,Essex Police,0.608300,51.645720,On or near PERTWEE DRIVE,E01021615,Chelmsford 019E,Unable to prosecute suspect
3d8b51665b8340511f23dc0587129a40e6699cccd3cb4481183a7e097f79f206,2017-03,Essex Police,Essex Police,0.905583,51.879797,On or near Supermarket,E01021684,Colchester 011B,Unable to prosecute suspect
eb630917be462c147436ae608512f193cd083184d74e0fa026db3ea9b7d62be1,2017-03,Essex Police,Essex Police,0.214907,51.870273,On or near Parking Area,E01022059,Uttlesford 009A,Local resolution
8e0684748cfca7d3fb875545e51473f0a9b96768b05223cd1490d0e827e33760,2017-03,Essex Police,Essex Police,0.043019,51.625409,On or near KING'S AVENUE,E01021748,Epping Forest 015G,Formal action is not in the public interest
e05e55a353536d327b753b1613b462a7d1f77c2bf90c7439d5d27dde4f85f39b,2017-03,Essex Police,Essex Police,0.620271,51.620677,On or near BURNHAM ROAD,E01021944,Rochford 001C,Suspect charged
9cc49713cb0b8714301782d5e2cae6597a5ddb75b54687070fc41b9fdddeced2,2017-03,Essex Police,Essex Police,0.620271,51.620677,On or near BURNHAM ROAD,E01021944,Rochford 001C,Unable to prosecute suspect
4fda29ff4b1a19e5b60145541398cdb4ffe0d8c984319ba431c4ba7794bdfac7,2017-03,Essex Police,Essex Police,0.412820,51.861001,On or near TOMLINSON ROAD,E01033053,Uttlesford 008G,Formal action is not in the public interest
